epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
104,11.079979,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000587,0.001593,5.992727,10.954881,1.643232,0.000000,0.000000,0.000000
105,11.493606,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000593,0.001155,5.992727,11.368487,1.705273,0.000000,0.000000,0.000000
106,11.140722,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000698,0.001320,5.992727,11.015613,1.652342,0.000000,0.000000,0.000000
107,11.209959,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000548,0.001030,5.992727,11.084861,1.662729,0.000000,0.000000,0.000000
108,11.350703,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000700,0.001199,5.992727,11.225595,1.683839,0.000000,0.000000,0.000000
109,11.136960,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000727,0.001518,5.992727,11.011860,1.651779,0.000000,0.000000,0.000000
110,11.035249,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000534,0.001159,5.992727,10.910131,1.636520,0.000000,0.000000,0.000000
111,10.930143,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000550,0.001197,5.992727,10.805042,1.620756,0.000000,0.000000,0.000000
112,11.429459,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000657,0.001283,5.992727,11.304358,1.695654,0.000000,0.000000,0.000000
113,11.349708,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000553,0.001216,5.992727,11.224613,1.683692,0.000000,0.000000,0.000000
114,11.126810,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000678,0.001122,5.992727,11.001712,1.650257,0.000000,0.000000,0.000000
115,11.535946,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000566,0.001626,5.992727,11.410846,1.711627,0.000000,0.000000,0.000000
116,11.244056,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000626,0.001333,5.992727,11.118962,1.667844,0.000000,0.000000,0.000000
117,11.158119,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000396,0.001183,5.992727,11.033030,1.654954,0.000000,0.000000,0.000000
118,11.189613,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000586,0.001258,5.992727,11.064517,1.659678,0.000000,0.000000,0.000000
119,11.204265,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000742,0.001001,5.992727,11.079172,1.661876,0.000000,0.000000,0.000000
120,10.969652,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000642,0.001273,5.992727,10.844550,1.626682,0.000000,0.000000,0.000000
121,11.132613,0.000000,1.000000,0.000000,0.000000,1.000000,0.772978,0,0.000642,0.001389,5.992727,11.007522,1.651128,0.000000,0.000000,0.000000
