epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
110,11.354003,0.000000,1.000000,0.000000,0.000000,1.000000,0.968000,0,0.000572,0.001837,0.072042,11.113131,1.666970,0.000000,0.000000,0.000000
111,11.072632,0.000000,1.000054,0.000000,0.000000,1.000000,0.973000,0,0.000533,0.001505,0.063087,10.834536,1.625180,0.000000,0.000000,0.000000
112,11.430705,0.000000,1.000152,0.000000,0.000000,1.000000,0.978000,0,0.000586,0.001320,0.053666,11.220349,1.683052,0.000000,0.000000,0.000000
113,11.278358,0.000000,1.000152,0.000000,0.000000,1.000000,0.981500,0,0.000777,0.001447,0.046690,11.095004,1.664251,0.000000,0.000000,0.000000
114,11.199168,0.000000,1.000253,0.000000,0.000000,1.000000,0.985000,0,0.000749,0.001329,0.038471,11.042815,1.656422,0.000000,0.000000,0.000000
115,11.489025,0.000000,1.000409,0.000000,0.000000,1.000000,0.987500,0,0.000630,0.001177,0.031305,11.308929,1.696339,0.000000,0.000000,0.000000
116,11.295029,0.000000,1.000501,0.000000,0.000000,1.000000,0.988500,0,0.000567,0.001430,0.027928,11.090675,1.663601,0.000000,0.000000,0.000000
117,11.351122,0.000000,1.000546,0.000000,0.000000,1.000000,0.988500,0,0.000652,0.001449,0.027928,11.147760,1.672164,0.000000,0.000000,0.000000
118,11.226202,0.000000,1.000446,0.000000,0.000000,1.000000,0.988000,0,0.000495,0.001167,0.029665,10.997333,1.649600,0.000000,0.000000,0.000000
119,11.194902,0.000000,1.000501,0.000000,0.000000,1.000000,0.988500,0,0.000490,0.001614,0.027928,10.940294,1.641044,0.000000,0.000000,0.000000
120,11.030725,0.002161,1.002626,0.000000,0.000000,1.000000,0.800000,1,0.000563,0.001054,0.917666,10.905573,1.635836,0.000000,0.000000,0.000000
121,10.872814,0.002431,1.002834,0.000000,0.000000,1.000000,0.811000,1,0.000720,0.001056,0.810006,10.760147,1.614022,0.000000,0.000000,0.000000
122,11.156983,0.002132,1.002958,0.000000,0.000000,1.000000,0.821500,1,0.000371,0.001112,0.713730,11.055583,1.658337,0.000000,0.000000,0.000000
123,11.081925,0.002161,1.003123,0.000000,0.000000,1.000000,0.832000,1,0.000350,0.001454,0.628498,10.990522,1.648578,0.000000,0.000000,0.000000
124,10.943651,0.001863,1.003225,0.000000,0.000000,1.000000,0.842500,1,0.000395,0.001200,0.552277,10.861248,1.629187,0.000000,0.000000,0.000000
125,11.284367,0.002398,1.003397,0.000000,0.000000,1.000000,0.853000,1,0.000718,0.001384,0.485026,11.209953,1.681493,0.000000,0.000000,0.000000
126,11.078589,0.001961,1.003515,0.000000,0.000000,1.000000,0.863500,1,0.000449,0.001196,0.424782,11.011446,1.651717,0.000000,0.000000,0.000000
127,11.053537,0.002480,1.003757,0.000000,0.000000,1.000000,0.874000,1,0.000478,0.001161,0.371564,10.992869,1.648930,0.000000,0.000000,0.000000
128,11.159155,0.000000,0.994830,0.000000,0.000000,1.000000,0.884500,0,0.000311,0.001336,0.323574,11.104560,1.665684,0.000000,0.000000,0.000000
129,11.138686,0.000000,0.995643,0.000000,0.000000,1.000000,0.895000,0,0.000604,0.001052,0.282701,11.057329,1.658599,0.000000,0.000000,0.000000
130,10.895844,0.000000,0.996425,0.000000,0.000000,1.000000,0.904500,0,0.000764,0.001397,0.247204,10.788247,1.618237,0.000000,0.000000,0.000000
131,10.910001,0.000000,0.997096,0.000000,0.000000,1.000000,0.913000,0,0.000595,0.001260,0.217187,10.748145,1.612222,0.000000,0.000000,0.000000
132,11.335130,0.000000,0.997817,0.000000,0.000000,1.000000,0.921000,0,0.000724,0.001191,0.191337,11.122511,1.668377,0.000000,0.000000,0.000000
133,11.169615,0.000000,0.998443,0.000000,0.000000,1.000000,0.928000,0,0.000711,0.001629,0.171260,10.934247,1.640137,0.000000,0.000000,0.000000
134,11.128635,0.000000,0.998579,0.000000,0.000000,1.000000,0.934500,0,0.000799,0.001780,0.155756,10.870783,1.630617,0.000000,0.000000,0.000000
135,11.487132,0.000000,0.998764,0.000000,0.000000,1.000000,0.940500,0,0.000609,0.001196,0.140784,11.232287,1.684843,0.000000,0.000000,0.000000
136,11.291044,0.000000,0.998981,0.000000,0.000000,1.000000,0.946500,0,0.000507,0.001488,0.125936,11.039182,1.655877,0.000000,0.000000,0.000000
137,11.334243,0.000000,0.999029,0.000000,0.000000,1.000000,0.952000,0,0.000615,0.001369,0.112561,11.085128,1.662769,0.000000,0.000000,0.000000
138,11.216891,0.000000,0.999127,0.000000,0.000000,1.000000,0.957500,0,0.000704,0.001332,0.097929,10.970526,1.645579,0.000000,0.000000,0.000000
139,11.298448,0.000000,0.999843,0.000000,0.000000,1.000000,0.963000,0,0.000595,0.001637,0.082037,11.054836,1.658225,0.000000,0.000000,0.000000
140,11.129105,0.000000,1.000000,0.000000,0.000000,1.000000,0.968000,0,0.000742,0.001183,0.072042,10.888250,1.633238,0.000000,0.000000,0.000000
141,11.092364,0.000000,1.000054,0.000000,0.000000,1.000000,0.973000,0,0.000677,0.001090,0.063087,10.854252,1.628138,0.000000,0.000000,0.000000
142,11.408328,0.000000,1.000152,0.000000,0.000000,1.000000,0.978000,0,0.000836,0.001441,0.053666,11.197973,1.679696,0.000000,0.000000,0.000000
143,11.176199,0.000000,1.000152,0.000000,0.000000,1.000000,0.981500,0,0.000669,0.001077,0.046690,10.992834,1.648925,0.000000,0.000000,0.000000
144,11.092295,0.000000,1.000253,0.000000,0.000000,1.000000,0.985000,0,0.000768,0.000966,0.038471,10.935947,1.640392,0.000000,0.000000,0.000000
145,11.337551,0.000000,1.000409,0.000000,0.000000,1.000000,0.987500,0,0.000727,0.001323,0.031305,11.157450,1.673617,0.000000,0.000000,0.000000
146,11.417155,0.000000,1.000501,0.000000,0.000000,1.000000,0.988500,0,0.000526,0.001166,0.027928,11.212797,1.681920,0.000000,0.000000,0.000000
147,11.213761,0.000000,1.000546,0.000000,0.000000,1.000000,0.988500,0,0.000512,0.001183,0.027928,11.010409,1.651561,0.000000,0.000000,0.000000
148,11.225625,0.000000,1.000446,0.000000,0.000000,1.000000,0.988000,0,0.000426,0.001242,0.029665,10.996765,1.649515,0.000000,0.000000,0.000000
149,11.285227,0.000000,1.000501,0.000000,0.000000,1.000000,0.988500,0,0.000535,0.001334,0.027928,11.030614,1.654592,0.000000,0.000000,0.000000
150,10.988497,0.002027,1.002626,0.000000,0.000000,1.000000,0.800000,1,0.000531,0.001686,0.917666,10.863351,1.629503,0.000000,0.000000,0.000000
151,10.914102,0.002829,1.002834,0.000000,0.000000,1.000000,0.811000,1,0.000788,0.001501,0.810006,10.801417,1.620212,0.000000,0.000000,0.000000
152,11.222012,0.002417,1.002958,0.000000,0.000000,1.000000,0.821500,1,0.000472,0.001586,0.713730,11.120597,1.668090,0.000000,0.000000,0.000000
153,11.174032,0.002216,1.003123,0.000000,0.000000,1.000000,0.832000,1,0.000431,0.001290,0.628498,11.082625,1.662394,0.000000,0.000000,0.000000
154,11.028910,0.002107,1.003225,0.000000,0.000000,1.000000,0.842500,1,0.000581,0.001377,0.552277,10.946508,1.641976,0.000000,0.000000,0.000000
155,11.615282,0.002274,1.003397,0.000000,0.000000,1.000000,0.853000,1,0.000523,0.001289,0.485026,11.540874,1.731131,0.000000,0.000000,0.000000
156,11.233858,0.003104,1.003515,0.000000,0.000000,1.000000,0.863500,1,0.000433,0.001616,0.424782,11.166657,1.674998,0.000000,0.000000,0.000000
157,11.155615,0.002244,1.003757,0.000000,0.000000,1.000000,0.874000,1,0.000816,0.001562,0.371564,11.094956,1.664243,0.000000,0.000000,0.000000
158,11.039262,0.000000,0.994830,0.000000,0.000000,1.000000,0.884500,0,0.000389,0.001171,0.323574,10.984667,1.647700,0.000000,0.000000,0.000000
159,11.181327,0.000000,0.995643,0.000000,0.000000,1.000000,0.895000,0,0.000668,0.001323,0.282701,11.099985,1.664998,0.000000,0.000000,0.000000
160,11.143617,0.000000,0.996425,0.000000,0.000000,1.000000,0.904500,0,0.000642,0.001747,0.247204,11.036014,1.655402,0.000000,0.000000,0.000000
161,10.895539,0.000000,0.997096,0.000000,0.000000,1.000000,0.913000,0,0.000470,0.001217,0.217187,10.733684,1.610053,0.000000,0.000000,0.000000
162,11.232607,0.000000,0.997817,0.000000,0.000000,1.000000,0.921000,0,0.000535,0.001462,0.191337,11.019995,1.652999,0.000000,0.000000,0.000000
