epoch,aggregation_latency_ms,recovery_latency_ms,aggregation_completeness,loss_exposure_fraction,communication_overhead_KB,system_availability,queue_utilization,recovery_frequency,scheduling_latency_ms,state_refresh_ms,workload_imbalance,processing_overhead_ms,energy_joules,scheduling_comm_kb,recomputation_overhead_ms,reused_microslot_count
156,10.215158,0.000000,0.993993,0.000000,0.000000,1.000000,0.870660,0,0.000312,0.000744,1.357779,10.147733,1.522160,0.468750,0.000000,0.000000
157,10.236252,0.000000,0.998494,0.000000,0.000000,1.000000,0.882892,0,0.000174,0.001213,1.205769,10.175482,1.526322,0.468750,0.000000,0.000000
158,10.104513,0.000000,0.996096,0.000000,0.000000,1.000000,0.890121,0,0.000145,0.000744,1.070101,10.011746,1.501762,0.468750,0.000000,0.000000
159,10.133393,0.000000,0.999499,0.000000,0.000000,1.000000,0.900788,0,0.000080,0.000779,0.950826,10.008958,1.501344,0.468750,0.000000,0.000000
160,10.069808,0.000000,1.000338,0.000000,0.000000,1.000000,0.907137,0,0.000086,0.000891,0.847580,9.951378,1.492707,0.468750,0.000000,0.000000
161,10.068195,0.000000,1.000617,0.000000,0.000000,1.000000,0.912657,0,0.000144,0.000890,0.753014,9.923429,1.488514,0.468750,0.000000,0.000000
162,10.297291,0.000000,1.000886,0.000000,0.000000,1.000000,0.918454,0,0.000147,0.001251,0.667656,10.192191,1.528829,0.468750,0.000000,0.000000
163,10.125913,0.000000,1.001789,0.000000,0.000000,1.000000,0.923663,0,0.000279,0.000947,0.598541,10.046480,1.506972,0.468750,0.000000,0.000000
164,10.054047,0.000000,1.002002,0.000000,0.000000,1.000000,0.928350,0,0.000161,0.000709,0.539027,9.932949,1.489942,0.468750,0.000000,0.000000
165,10.370096,0.000000,1.003296,0.000000,0.000000,1.000000,0.933392,0,0.000162,0.000819,0.481985,10.240669,1.536100,0.468750,0.000000,0.000000
166,10.209925,0.000000,1.002709,0.000000,0.000000,1.000000,0.937020,0,0.000162,0.000759,0.434569,10.082495,1.512374,0.468750,0.000000,0.000000
